Nov 26,12:00 PM,2016,Chesley,Grey-Bruce Highlanders,Brampton 45s,1,1
Nov 27,3:30 PM,2016,Chesley,Grey-Bruce Highlanders,Halton Hurricanes,2,2
Nov 28,8:20 PM,2016,Terry Miller,Brampton 45s,Halton Hurricanes,0,1
Nov 29,6:30 PM,2016,Appleby (2),Burlington Eagles,Oakville Rangers,5,0
Nov 29,8:30 PM,2016,Vale (1),Southern Tier Admirals,Guelph Gryphons,0,4
Nov 30,8:00 PM,2016,S-H SEC (Sportsplex) (4),Niagara North Stars,Southern Tier Admirals,2,3
Dec 03,12:00 PM,2016,Chesley,Grey-Bruce Highlanders,Burlington Eagles,2,1
Dec 03,2:30 PM,2016,Sleeman,Guelph Gryphons,Oakville Rangers,3,2
Dec 03,3:50 PM,2016,MSC (A),Halton Hurricanes,Niagara North Stars,2,2
Dec 03,7:00 PM,2016,Holiday (1),Buffalo Regals,Southern Tier Admirals,2,1
Dec 04,12:00 PM,2016,Holiday (1),Buffalo Regals,Guelph Gryphons,1,6
Dec 04,12:30 PM,2016,Vale (1),Southern Tier Admirals,Grey-Bruce Highlanders,1,1
Dec 04,4:15 PM,2016,Holiday (1),Buffalo Regals,Guelph Gryphons,4,2
Dec 04,4:30 PM,2016,Vale (1),Southern Tier Admirals,Grey-Bruce Highlanders,2,5
Dec 04,5:50 PM,2016,Joshua Creek (Red),Oakville Rangers,Brampton 45s,6,0
Dec 05,8:20 PM,2016,Terry Miller,Brampton 45s,Hamilton Jr Bulldogs,2,8
Dec 06,8:30 PM,2016,Vale (1),Southern Tier Admirals,Halton Hurricanes,2,5
Dec 07,8:00 PM,2016,S-H SEC (Sportsplex) (4),Niagara North Stars,Brampton 45s,5,2
Dec 10,12:00 PM,2016,Chesley,Grey-Bruce Highlanders,Guelph Gryphons,1,3
Dec 10,4:00 PM,2016,Mainway (A),Burlington Eagles,Buffalo Regals,2,6
Dec 10,6:30 PM,2016,Erin,Halton Hurricanes,Oakville Rangers,4,3
Dec 11,12:00 PM,2016,S-H SEC (Sportsplex) (1),Niagara North Stars,Grey-Bruce Highlanders,1,2
Dec 11,4:30 PM,2016,S-H SEC (Sportsplex) (1),Niagara North Stars,Grey-Bruce Highlanders,1,3
Dec 11,5:50 PM,2016,Joshua Creek (Red),Oakville Rangers,Burlington Eagles,2,2
Dec 12,8:00 PM,2016,WERC (2),Guelph Gryphons,Halton Hurricanes,0,2
Dec 12,8:20 PM,2016,Terry Miller,Brampton 45s,Buffalo Regals,3,4
Dec 13,8:30 PM,2016,Vale (1),Southern Tier Admirals,Hamilton Jr Bulldogs,2,2
Dec 14,8:00 PM,2016,S-H SEC (Sportsplex) (4),Niagara North Stars,Burlington Eagles,2,2
Dec 15,7:45 PM,2016,Mohawk (Cogeco),Hamilton Jr Bulldogs,Southern Tier Admirals,7,0
Dec 17,6:30 PM,2016,MSC (A),Halton Hurricanes,Grey-Bruce Highlanders,1,3
Dec 17,7:15 PM,2016,Holiday (1),Buffalo Regals,Brampton 45s,5,4
Dec 17,8:30 PM,2016,Central,Burlington Eagles,Niagara North Stars,6,4
Dec 18,3:15 PM,2016,Acton (B),Halton Hurricanes,Grey-Bruce Highlanders,2,2
Dec 18,3:30 PM,2016,WERC (1),Guelph Gryphons,Oakville Rangers,2,1
Dec 19,8:20 PM,2016,Terry Miller,Brampton 45s,Niagara North Stars,3,6
Dec 20,6:30 PM,2016,Appleby (2),Burlington Eagles,Oakville Rangers,2,1
Dec 20,8:30 PM,2016,Vale (1),Southern Tier Admirals,Buffalo Regals,1,3
Dec 21,8:00 PM,2016,S-H SEC (Sportsplex) (4),Niagara North Stars,Guelph Gryphons,2,3
Dec 22,7:45 PM,2016,Mohawk (Cogeco),Hamilton Jr Bulldogs,Brampton 45s,4,3
Dec 23,9:00 PM,2016,Powerade (RBC),Halton Hurricanes,Burlington Eagles,4,2
Jan 02,8:20 PM,2017,Terry Miller,Brampton 45s,Oakville Rangers,2,1
Jan 03,8:30 PM,2017,Vale (1),Southern Tier Admirals,Niagara North Stars,1,3
Jan 04,8:00 PM,2017,S-H SEC (Sportsplex) (4),Niagara North Stars,Halton Hurricanes,1,4
Jan 05,7:45 PM,2017,Mohawk (Cogeco),Hamilton Jr Bulldogs,Burlington Eagles,5,3
Jan 06,7:30 PM,2017,Joshua Creek (Red),Oakville Rangers,Grey-Bruce Highlanders,3,0
Jan 07,12:00 PM,2017,Chesley,Grey-Bruce Highlanders,Hamilton Jr Bulldogs,6,3
Jan 07,6:30 PM,2017,Erin,Halton Hurricanes,Southern Tier Admirals,5,3
Jan 07,6:30 PM,2017,WERC (2),Guelph Gryphons,Niagara North Stars,3,2
Jan 08,5:50 PM,2017,Joshua Creek (Red),Oakville Rangers,Halton Hurricanes,6,1
Jan 08,7:00 PM,2017,Central,Burlington Eagles,Buffalo Regals,3,1
Jan 09,7:00 PM,2017,Terry Miller,Brampton 45s,Grey-Bruce Highlanders,3,4
Jan 09,7:30 PM,2017,WERC (1),Guelph Gryphons,Hamilton Jr Bulldogs,2,3
Jan 10,8:30 PM,2017,Vale (1),Southern Tier Admirals,Oakville Rangers,3,3
Jan 11,8:00 PM,2017,S-H SEC (Sportsplex) (4),Niagara North Stars,Hamilton Jr Bulldogs,2,5
Jan 15,4:40 PM,2017,Joshua Creek (Red),Oakville Rangers,Burlington Eagles,5,3
Jan 16,8:20 PM,2017,Terry Miller,Brampton 45s,Southern Tier Admirals,2,3
Jan 18,8:00 PM,2017,S-H SEC (Sportsplex) (4),Niagara North Stars,Buffalo Regals,2,2
Jan 19,7:30 PM,2017,Joshua Creek (Red),Oakville Rangers,Guelph Gryphons,5,2
Jan 19,7:45 PM,2017,Mohawk (Cogeco),Hamilton Jr Bulldogs,Halton Hurricanes,2,5
Jan 21,12:00 PM,2017,Holiday (1),Buffalo Regals,Halton Hurricanes,3,3
Jan 21,6:30 PM,2017,Central,Burlington Eagles,Southern Tier Admirals,5,0
Jan 22,3:30 PM,2017,WERC (1),Guelph Gryphons,Brampton 45s,1,4
Jan 23,8:20 PM,2017,Terry Miller,Brampton 45s,Burlington Eagles,0,7
Jan 26,7:30 PM,2017,Joshua Creek (Red),Oakville Rangers,Buffalo Regals,4,1
Jan 26,7:45 PM,2017,Mohawk (Cogeco),Hamilton Jr Bulldogs,Niagara North Stars,4,3
Jan 28,12:00 PM,2017,Chesley,Grey-Bruce Highlanders,Oakville Rangers,3,0
Jan 28,3:30 PM,2017,MSC (A),Halton Hurricanes,Guelph Gryphons,1,3
Jan 28,7:00 PM,2017,Central,Burlington Eagles,Brampton 45s,4,0
Jan 28,7:00 PM,2017,Holiday (1),Buffalo Regals,Hamilton Jr Bulldogs,3,3
Jan 29,3:30 PM,2017,Chesley,Grey-Bruce Highlanders,Halton Hurricanes,2,3
Jan 29,3:30 PM,2017,U of G (Gold),Guelph Gryphons,Burlington Eagles,4,2
Jan 29,5:50 PM,2017,Joshua Creek (Red),Oakville Rangers,Niagara North Stars,1,5
Jan 29,6:00 PM,2017,Holiday (1),Buffalo Regals,Southern Tier Admirals,4,1
Feb 02,7:45 PM,2017,Mohawk (Cogeco),Hamilton Jr Bulldogs,Niagara North Stars,4,4
Feb 04,12:00 PM,2017,Chesley,Grey-Bruce Highlanders,Guelph Gryphons,2,2
Feb 04,7:00 PM,2017,Holiday (1),Buffalo Regals,Niagara North Stars,1,2
Feb 04,8:00 PM,2017,Mainway (B),Burlington Eagles,Hamilton Jr Bulldogs,2,3
Feb 05,12:00 PM,2017,Leisureplex (Jaycee),Buffalo Regals,Burlington Eagles,7,2
Feb 05,2:45 PM,2017,Mohawk (Cogeco),Hamilton Jr Bulldogs,Grey-Bruce Highlanders,3,4
Feb 05,5:50 PM,2017,Joshua Creek (Red),Oakville Rangers,Halton Hurricanes,1,1
Feb 06,8:20 PM,2017,Terry Miller,Brampton 45s,Oakville Rangers,2,3
Feb 08,8:00 PM,2017,S-H SEC (Sportsplex) (4),Niagara North Stars,Hamilton Jr Bulldogs,2,5
Feb 09,7:45 PM,2017,Mohawk (Cogeco),Hamilton Jr Bulldogs,Guelph Gryphons,2,4
Feb 11,3:10 PM,2017,Terry Miller,Brampton 45s,Buffalo Regals,2,5
Feb 11,4:15 PM,2017,S-H SEC (Sportsplex) (2),Niagara North Stars,Oakville Rangers,1,3
Feb 11,6:30 PM,2017,Central,Burlington Eagles,Halton Hurricanes,0,5
Feb 12,3:15 PM,2017,Acton (B),Halton Hurricanes,Buffalo Regals,6,2
Feb 12,3:30 PM,2017,U of G (Gold),Guelph Gryphons,Burlington Eagles,3,0
Feb 12,5:50 PM,2017,Joshua Creek (Red),Oakville Rangers,Southern Tier Admirals,5,1
Feb 13,8:20 PM,2017,Terry Miller,Brampton 45s,Southern Tier Admirals,0,4
Feb 14,7:00 PM,2017,Vale (1),Southern Tier Admirals,Brampton 45s,3,1
Feb 16,7:45 PM,2017,Mohawk (Cogeco),Hamilton Jr Bulldogs,Buffalo Regals,6,5
Feb 18,12:00 PM,2017,Chesley,Grey-Bruce Highlanders,Burlington Eagles,3,3
Feb 18,6:30 PM,2017,Erin,Halton Hurricanes,Brampton 45s,6,1
Feb 18,7:00 PM,2017,Holiday (1),Buffalo Regals,Hamilton Jr Bulldogs,4,0
Feb 19,3:30 PM,2017,WERC (1),Guelph Gryphons,Southern Tier Admirals,7,2
Feb 19,5:15 PM,2017,Acton (B),Halton Hurricanes,Buffalo Regals,1,1
Feb 25,9:15 AM,2017,Gateway (1),Oakville Rangers,Burlington Eagles,2,2
Feb 25,9:15 AM,2017,Gateway (2),Niagara North Stars,Guelph Gryphons,2,3
Feb 25,10:45 AM,2017,Gateway (2),Southern Tier Admirals,Buffalo Regals,4,2
Feb 25,10:45 AM,2017,Gateway (1),Hamilton Jr Bulldogs,Brampton 45s,6,3
Feb 25,1:30 PM,2017,Gateway (2),Burlington Eagles,Grey-Bruce Highlanders,6,8
Feb 25,3:00 PM,2017,Gateway (2),Guelph Gryphons,Oakville Rangers,3,1
Feb 25,4:30 PM,2017,Gateway (2),Brampton 45s,Halton Hurricanes,2,8
Feb 25,6:00 PM,2017,Gateway (2),Buffalo Regals,Hamilton Jr Bulldogs,6,3
Feb 25,7:30 PM,2017,Gateway (2),Grey-Bruce Highlanders,Niagara North Stars,4,5
Feb 25,9:00 PM,2017,Gateway (2),Halton Hurricanes,Southern Tier Admirals,3,5
Feb 26,9:15 AM,2017,Gateway (1),Grey-Bruce Highlanders,Oakville Rangers,1,1
Feb 26,9:15 AM,2017,Gateway (2),Niagara North Stars,Burlington Eagles,3,3
Feb 26,10:45 AM,2017,Gateway (1),Halton Hurricanes,Hamilton Jr Bulldogs,4,0
Feb 26,10:45 AM,2017,Gateway (2),Southern Tier Admirals,Brampton 45s,1,4
Feb 26,4:15 PM,2017,Gateway (2),Burlington Eagles,Guelph Gryphons,1,5
Feb 26,4:30 PM,2017,Gateway (1),Brampton 45s,Buffalo Regals,1,4
Feb 26,5:45 PM,2017,Gateway (2),Oakville Rangers,Niagara North Stars,4,1
Feb 26,7:15 PM,2017,Gateway (2),Hamilton Jr Bulldogs,Southern Tier Admirals,1,4
Feb 26,9:00 PM,2017,Gateway (2),Guelph Gryphons,Grey-Bruce Highlanders,6,3
Feb 26,9:00 PM,2017,Gateway (1),Buffalo Regals,Halton Hurricanes,3,4
Mar 02,6:15 PM,2017,Vale (2),Southern Tier Admirals,Oakville Rangers,2,0
Mar 02,8:30 PM,2017,WERC (1),Guelph Gryphons,Halton Hurricanes,7,4
Mar 04,5:00 PM,2017,Erin,Halton Hurricanes,Guelph Gryphons,1,2
Mar 05,1:00 PM,2017,Joshua Creek (Red),Oakville Rangers,Southern Tier Admirals,2,2
Mar 07,7:00 PM,2017,Vale (1),Southern Tier Admirals,Oakville Rangers,0,0
Mar 08,6:30 PM,2017,WERC (2),Guelph Gryphons,Halton Hurricanes,9,2
Mar 10,7:30 PM,2017,Joshua Creek (Red),Oakville Rangers,Southern Tier Admirals,2,1
Mar 12,4:30 PM,2017,Vale (1),Southern Tier Admirals,Oakville Rangers,1,4
Mar 17,10:00 AM,2017,Leisureplex (Kinsmen),Guelph Gryphons,Central Ontario Wolves,1,3
Mar 17,11:45 AM,2017,Leisureplex (Kinsmen),Whitby Wildcats,Oakville Rangers,2,1
Mar 17,2:45 PM,2017,Leisureplex (Kinsmen),Buffalo Regals,Guelph Gryphons,0,2
Mar 17,7:30 PM,2017,Leisureplex (Kinsmen),Oakville Rangers,Buffalo Regals,1,1
Mar 18,10:00 AM,2017,Leisureplex (Kinsmen),Whitby Wildcats,Guelph Gryphons,3,3
Mar 18,11:45 AM,2017,Leisureplex (Kinsmen),Central Ontario Wolves,Oakville Rangers,4,2
Mar 18,2:45 PM,2017,Leisureplex (Kinsmen),Buffalo Regals,Whitby Wildcats,2,1
Mar 18,4:30 PM,2017,Leisureplex (Kinsmen),Guelph Gryphons,Oakville Rangers,3,2
Mar 18,7:30 PM,2017,Leisureplex (Kinsmen),Central Ontario Wolves,Buffalo Regals,4,1
Mar 19,10:00 AM,2017,Leisureplex (Kinsmen),Whitby Wildcats,Buffalo Regals,2,3
Mar 19,12:30 PM,2017,Leisureplex (Kinsmen),Central Ontario Wolves,Guelph Gryphons,2,3
